id,pleno_id,fecha,mandat_id,intervinient,entitat,entitat_id,tipus_entitat,idioma_original,ambit,zones,districtes,categorias,subcategorias,cap_major,cap_subtopics,resum_cas,resum_val
2016-12-22-002,2016-12-22,2016-12-22,2015-2019,[***],Associació de Veïns i Veïnes de Nou Moles / Asociación de Vecinos de Tres Forques y Nou Moles,associacio-veins-nou-moles,av,castellano,multi_barri,Nou Moles|Tres Forques|Campanar|Les Tendetes|El Calvari|Sant Pau|Marxalenes|Morvedre|Trinitat,Campanar|L'Olivereta|La Saïdia,serveis_publics|economia|persones,serveis_publics:seguretat|economia:pressupostos|persones:gent_major,12|20,1201|2000,"La presidenta de la Asociación de Vecinos de Nou Moles demanda la reapertura del Parque Oeste de Bomberos, cerrado hace dos años, señalando que los siete barrios del distrito carecen de cobertura adecuada ante emergencias con tiempos de respuesta inaceptables de 15 minutos.","La presidenta de l'Associació de Veïns de Nou Moles exigeix la reapertura del Parc Oest de Bombers, tancat fa dos anys, assenyalant que els set barris del districte carecen de cobertura adequada davant emergències amb temps de resposta inacceptables de 15 minuts."
2016-12-22-001,2016-12-22,2016-12-22,2015-2019,Jesús Montesinos,"Associació de Veïns de Torrefiel, sindicats CCOO, UGT i CSIF",associacio-veins-torrefiel,av,mixt,ciutat,Torrefiel,Rascanya,drets_i_igualtat|economia|serveis_publics,drets_i_igualtat:igualtat_de_genere|drets_i_igualtat:drets_humans|economia:comerc_ocupacio|serveis_publics:seguretat,2|5|15|20,202|500|1521|2000,"Jesús Montesinos, en representación de trabajadores de contratas municipales de jardinería y sindicatos, denuncia incumplimientos legales y discriminación salarial contra mujeres, especialmente el despido de una trabajadora tras excedencia maternal, exigiendo la intervención del Ayuntamiento.","Jesús Montesinos, en representació de treballadores de contratas municipals de jardineria i sindicats, denuncia incompliments legals i discriminació salarial contra dones, especialment l'acomiadament d'una treballadora tras excedència maternal, exigint la intervenció de l'Ajuntament."
2016-12-01-001,2016-12-01,2016-12-01,2015-2019,[***],Plataforma Salvem el Cabanyal-el Canyamelar-Cap de França,plataforma-salvem-cabanyal,plataforma,valenciano,barri,Cabanyal-Canyamelar,Poblats Marítims,urbanisme|serveis_publics|participacio,urbanisme:patrimoni|serveis_publics:seguretat|participacio:participacio,12|14|20,1401|1203|2000,La Plataforma Salvem el Cabanyal expresa su apoyo a los esfuerzos de recuperación del barrio y solicita acciones urgentes contra la venta de drogas y un plan de rehabilitación para las 450-500 viviendas municipales.,La Plataforma Salvem el Cabanyal expressa el seu suport als esforços de recuperació del barri i sol·licita accions urgents contra la venda de droga i un pla de rehabilitació per a les 450-500 vivendes municipals.
2016-11-17-002,2016-11-17,2016-11-17,2015-2019,[***],Associació Víctimes del Metro 3 de Juliol / Associació Integra2mundo,associacio-victimes-metro-3-juliol,av,mixt,no_especificat,,,drets_i_igualtat|serveis_publics|participacio,drets_i_igualtat:drets_humans|serveis_publics:seguretat|participacio:participacio,12|19|20,1906|1201|2000,"Representante de la Asociación de Víctimas del Metro de Valencia apoya la lucha de las víctimas del accidente del AVE de Santiago, denunciando negligencias, ocultaciones y falta de independencia en las investigaciones, solicitando la depuración de responsabilidades políticas y judiciales.","Representant de l'Associació de Víctimes del Metro de València recolza la lluita de les víctimes de l'accident de l'AVE de Santiago, denunciant negligències, ocultacions i falta d'independència en les investigacions, i demanant la depuració de responsabilitats polítiques i judicials."
2016-11-17-001,2016-11-17,2016-11-17,2015-2019,[***],Associació de Veïns i Veïnes del Barri dels Orriols-Rascanya,associacio-veinats-orriols-rascanya,av,mixt,barri,Els Orriols,Rascanya,urbanisme|mobilitat|serveis_publics|economia|participacio,urbanisme:habitatge|urbanisme:espai_public|mobilitat:transit|mobilitat:mobilitat_activa|serveis_publics:serveis_socials|serveis_publics:educacio|economia:comerc_ocupacio|participacio:participacio|participacio:transparencia,10|13|14|15|20,1400|1001|1300|1500|2000,"La presidenta de la Asociación de Veïns dels Orriols-Rascanya reclama un Plan Integral para el barrio que incluya rehabilitación integral, viviendas sociales, refuerzo de servicios sociales y medidas de empleo, expresando frustración por la falta de respuesta a sus demandas.","La presidenta de l'Associació de Veïns dels Orriols-Rascanya reclama un Pla Integral per al barri que incloga rehabilitació integral, vivendes socials, reforçament de serveis socials i mesures d'ocupació, expressant frustració per la falta de resposta a les seues demandes."
2016-10-27-001,2016-10-27,2016-10-27,2015-2019,[***],Intermón Oxfam,intermon-oxfam,ong,valenciano,ciutat,,,economia|drets_i_igualtat|participacio,economia:pressupostos|drets_i_igualtat:drets_humans|participacio:processos_participatius,15|19|20,1500|1906|2000,"Representante de Intermón Oxfam solicita al Pleno municipal que apruebe una moción para declarar a Valencia como zona libre de paraísos fiscales, implementando criterios éticos en la contratación pública que discriminen a empresas con filiales en paraísos fiscales.","Representant d'Intermón Oxfam sol·licita al Ple municipal que aprove una moció per declarar a València com a zona lliure de paradisos fiscals, implementant criteris ètics en la contractació pública que discriminen empreses amb filials en paradisos fiscals."
2016-09-20-001,2016-09-20,2016-09-20,2015-2019,[***],Associació de Comerciants del Centre Històric de València,asociacion-comerciantes-centro-historico-valencia,empresa,castellano,ciutat,La Seu|La Xerea|El Carme|El Pilar|El Mercat|Sant Francesc,Ciutat Vella,economia|urbanisme|mobilitat,economia:comerc_ocupacio|urbanisme:espai_public|mobilitat:transit,10|14|15,1500|1521|1002|1401,"Los comerciantes del Centro Histórico de Valencia reclaman una estrategia comercial diferenciadora, conexiones urbanísticas adecuadas, seguridad y limpieza en los itinerarios comerciales, coordinación entre turismo y comercio, y una reducción de la presión fiscal sobre las microempresas.","Els comerciants del Centre Històric de València reclamen una estratègia comercial diferenciadora, connexions urbanístiques adequades, seguretat i neteja en els itineraris comercials, coordinació entre turisme i comerç, i una reducció de la pressió fiscal sobre les microempreses."
2016-06-30-006,2016-06-30,2016-06-30,2015-2019,[***],Col·lectivo Animalista Independiente,colectivo-animalista-independiente,av,castellano,ciutat,,,medi_ambient|cultura|drets_i_igualtat,medi_ambient:benestar_animal|cultura:festes|drets_i_igualtat:drets_humans,4|15|19|23,404|1526|1906|2300,"Representante del Colectivo Animalista Independiente felicita al gobierno por eliminar el toro embolado y denuncia la tortura animal como sadismo inaceptable en una sociedad moderna, comprometiéndose a continuar hasta su abolición.","Representant del Col·lectiu Animalista Independient felicita al govern per eliminar el toro embolat i denúncia la tortura animal com sadisme inacceptable en una societat moderna, comprometent-se a continuar fins a la seua abolició."
2016-06-30-005,2016-06-30,2016-06-30,2015-2019,[***],Penya Taurina els Cabuts,penya-taurina-cabuts,cultural,valenciano,ciutat,,,cultura|economia|medi_ambient,cultura:festes|economia:agricultura|medi_ambient:benestar_animal,0|15,4|23|1526,Ganadero en representación de la Penya Taurina els Cabuts defiende la práctica de los bous al carrer refutando acusaciones sobre maltrato animal y argumentando que las explotaciones dependen de las fiestas populares para su viabilidad económica.,Ramader en representació de la Penya Taurina els Cabuts defensa la pràctica dels bous al carrer refutant acusacions sobre maltractament animal i argumentant que les explotacions depenen de les festes populars per a la seua viabilitat econòmica.
2016-06-30-004,2016-06-30,2016-06-30,2015-2019,Vicente Nogueroles,Federació de Penyes de Bous al Carrer,federacio-penyes-bous-carrer,cultural,valenciano,ciutat,,,cultura|drets_i_igualtat|medi_ambient,cultura:festes|drets_i_igualtat:drets_humans|medi_ambient:benestar_animal,4|19|23,2300|1906|400,"El presidente de la Federación de Peñas de Toros al Carrer reclama respeto por la tradición taurina, defiende que sus 4.500 peñas no maltratam a los animales con apoyo veterinario, y pide diálogo al alcalde Ribó.","El president de la Federació de Penyes de Bous al Carrer reclama respecte per la tradició taurina, defensa que les seues 4.500 penyes no maltracten animals amb suport veterinari, i demana diàleg a l'alcalde Ribó."
2016-06-30-003,2016-06-30,2016-06-30,2015-2019,[***],Societat Valenciana Protectora d'Animals i Plantes (SVPAP),svpap,ong,mixt,ciutat,,,medi_ambient|cultura|drets_i_igualtat,medi_ambient:benestar_animal|cultura:festes|drets_i_igualtat:drets_humans,4|19|23,404|2300|1906,Representante de la SVPAP denuncia la violencia contra los animales en fiestas populares como los bous al carrer y reclama su abolición por considerarlas incompatibles con una sociedad civilizada.,Representant de la SVPAP denuncia la violència contra els animals en festes populars com els bous al carrer i reclama la seua abolició per considerar-les incompatibles amb una societat civilitzada.
2016-06-30-002,2016-06-30,2016-06-30,2015-2019,[***],Associació Cultural Penya Taurina el Carpesano,penya-taurina-el-carpesano,cultural,valenciano,multi_barri,Carpesa|Borboto,Poblats del Nord,cultura|drets_i_igualtat|medi_ambient,cultura:festes|drets_i_igualtat:drets_humans|medi_ambient:benestar_animal,4|19|23,2300|1906|400,"El presidente de la Penya Taurina el Carpesano critica la prohibición del bou embolat sin diálogo previo con los colectivos festivos de las pedanías, denunciando falta de comunicación y discriminación entre pueblos, y solicita consenso y alternativas.","El president de la Penya Taurina el Carpesano critica la prohibició del bou embolat sense diàleg previ amb els col·lectius festius de les pedanies, denunciant falta de comunicació i discriminació entre pobles, i solicita consens i alternatives."
2016-06-30-001,2016-06-30,2016-06-30,2015-2019,[***],Associació de Comerciants i Professionals del carrer d'Alboraia i adjacents,associacio-comerciants-professionals-alboraia,empresa,mixt,multi_barri,El Botanic|Els Orriols|Patraix,Extramurs|Patraix|Rascanya,mobilitat|persones|economia,mobilitat:transport_public|persones:gent_major|economia:comerc_ocupacio,10|13|15,1001|1303|1521,"Representante de comerciantes y vecinos de Alboraia se opone a cambios en las líneas de tranvía 11 y 8, argumentando que crearían peligro para ancianos y personas con movilidad reducida tras 16 años de funcionamiento satisfactorio. Pide al gobierno que recapacite y destine recursos a atención de dependencia.","Representant de comerciants i veïns d'Alboraia s'oposa als canvis en les línies de tramvia 11 i 8, argumentant que crearrien perill per als ancians i persones amb mobilitat reduïda després de 16 anys de funcionament satisfactori. Demana al govern que recapacite i destine recursos a atenció de dependència."
2016-05-26-001,2016-05-26,2016-05-26,2015-2019,[***],Federació de Centres d'Ensenyament (FECEVAL),feceval,educacio,valenciano,ciutat,,,serveis_publics|economia|drets_i_igualtat,serveis_publics:educacio|economia:pressupostos|economia:comerc_ocupacio|drets_i_igualtat:drets_humans,6|15|20,600|602|1521|2000,"La Federación de Centros de Enseñanza (FECEVAL) se opone al programa experimental de aulas de 2 años en centros públicos de primaria, argumentando falta de necesidad, inadecuación pedagógica y vulneración de la competencia, solicitando que el Ayuntamiento no amplíe esta oferta pública.","La Federació de Centres d'Ensenyament (FECEVAL) s'oposa al programa experimental d'aules de 2 anys en centres públics de primària, argumentant manca de necessitat, inadequació pedagògica i vulneració de la competència, sol·licitant que l'Ajuntament no amplíe aquesta oferta pública."
2016-04-28-002,2016-04-28,2016-04-28,2015-2019,[***],Associació Valenciana de Consumidors i Usuaris,avc-consumidors-usuaris,ong,valenciano,ciutat,,,economia|serveis_publics|drets_i_igualtat,economia:agricultura|serveis_publics:seguretat|serveis_publics:salut|drets_i_igualtat:drets_humans,4|12|15,400|403|1201|1525|1521,"La Asociación Valenciana de Consumidores y Usuarios denuncia los robos sistemáticos en el campo valenciano (64.000 euros diarios) y pide la implicación del Ayuntamiento, fuerzas de seguridad y servicios de sanidad para combatir el comercio ilegal de productos agrarios robados y recuperar las 65.000 hectáreas abandonadas.","L'Associació Valenciana de Consumidors i Usuaris denúncia els robos sistemàtics al camp valencià (64.000 euros diaris) i demana la implicació de l'Ajuntament, forces de seguretat i serveis de sanitat per a combatre el comerç il·legal de productes agraris robats i recuperar les 65.000 hectàrees abandonades."
2016-04-28-001,2016-04-28,2016-04-28,2015-2019,[***],Sporting Benimaclet / Asociación de Comerciantes de Benimaclet,sporting-benimaclet,esportiu,castellano,barri,Benimaclet,Benimaclet,serveis_publics|urbanisme|economia,serveis_publics:esports|urbanisme:espai_public|economia:comerc_ocupacio,5|14|15,1526|1401|500,"El Sporting Benimaclet solicita la construcción de un campo de fútbol en el barrio tras esperar 18 años, argumentando que es fundamental para retener a los menores en el club y que Benimaclet merece contar con esta infraestructura deportiva como otros distritos de la ciudad.","El Sporting Benimaclet sol·licita la construcció d'un camp de futbol en el barri després d'esperar 18 anys, argumentant que és fonamental per a retindre als menors en el club i que Benimaclet mereix comptar amb aquesta infraestructura esportiva com altres districtes de la ciutat."
